job_id,job_title,normalized_role,seniority,seniority_basis,company,location,work_type,salary_min,salary_max,salary_currency,salary_period,required_skills,nice_to_have_skills,years_experience,education_required,language_requirements,posting_url,posting_date,source,first_seen_date,last_seen_date
2c4412b2ac73,Data Engineer,Data Engineer,Junior,Targets junior (internship/student) to 3 years.,Sii Group,"Zurich, Switzerland",Onsite,,,,,Python;PySpark;SQL;Data Lakehouse;Databases,,0-3,,English; German a plus,https://www.datacareer.ch/job/13557/data-engineer/,2026-06-18,datacareer.ch,2026-06-27,2026-06-27
bfd6c6428e73,Data Engineer - HR Data & Analytics,Data Engineer,Mid,Several years data engineering.,Sika,"Zurich, Switzerland",Hybrid,,,,,Azure;Databricks;Azure Data Factory;SQL;Python;PySpark;dbt;ETL/ELT;Data Governance;Power BI,Data Mesh;People Analytics,,Bachelor's/Master's CS/DS,English,https://www.datacareer.ch/job/13569/data-engineer-hr-data-analytics/,2026-06-20,datacareer.ch,2026-06-27,2026-06-27
0bd3f225ec8c,AI Big Data Engineer,Data Engineer,Mid,Proven Big Data + AI application experience.,EPAM Systems,"Zurich, Switzerland",Hybrid,,,,,Big Data;Apache Kafka;Data Streaming;Dataiku;Generative AI;Python;Data Modeling,,,,,https://www.datacareer.ch/job/13548/ai-big-data-engineer/,2026-06-18,datacareer.ch,2026-06-27,2026-06-27
5642d817c56d,Sr. GenAI & ML Specialist Solutions Architect,ML Engineer,Senior,Senior IC across ML and cloud systems.,AWS,"Zurich, Switzerland",Onsite,,,,,Machine Learning;Generative AI;Cloud Architecture;Data Analytics;AI/ML Systems,AWS Certifications;Pre-Sales,,Bachelor's (MS/PhD preferred),English; German preferred,https://www.datacareer.ch/job/13579/sr-genai-ml-specialist-solutions-architect-aspi-auto-manufacturing/,2026-06-22,datacareer.ch,2026-06-27,2026-06-27
711d3dc08736,Technical Data Science & AI Consultant (Fraud),Data Scientist,Senior,5 years software development.,Bundesrechenzentrum,"Vienna, Austria",Hybrid,66806,,EUR,year,Python;SQL;Machine Learning;Data Preparation;Containers,OpenShift;Kubernetes;Fraud Detection;MLOps,5,Technical degree SE/DS/Math,German (very good),https://www.karriere.at/jobs/7794140,,karriere.at,2026-06-27,2026-06-27
e637230a260f,Senior Data & AI Engineer (w/m/d),Data Engineer,Senior,Senior title.,Tieto Austria,"Vienna, Austria",Hybrid,3954,,EUR,month,Data Platforms;Data Modeling;Azure;Databricks;Azure Data Factory;Microsoft Fabric;Python;SQL,,,,,https://www.karriere.at/jobs/7813589,,karriere.at,2026-06-27,2026-06-27
01b0d090801f,Data Engineer (m/f/d),Data Engineer,Mid,No junior/senior marker; experience or education.,ZETA,"Lieboch, Austria",Onsite,3200,,EUR,month,SQL;ETL;Database Development;Data Migration,Microsoft SQL Server;SAP S/4HANA;Python;SSIS,,Technical education or experience,"German, English",https://www.karriere.at/jobs/7830614,,karriere.at,2026-06-27,2026-06-27
8e364c183da7,Data Engineer (m/w/d),Data Engineer,Mid,"Professional experience, no junior/senior marker.",KNAPP,"Hart bei Graz, Austria",Onsite,3415,,EUR,month,Python;ETL/ELT;Data Modeling;SQL;Linux;REST APIs,dbt;Cloud;Containers;RAG,,Technical training or CS/DS degree,"German, English (fluent)",https://www.karriere.at/jobs/7823240,,karriere.at,2026-06-27,2026-06-27
6301bc8fec98,AI & Automation Engineer in Credit Risk,AI Engineer,Mid,2+ years as data scientist/engineer.,Erste Bank,"Vienna, Austria",Hybrid,46276,,EUR,year,Python;Spark;Cypher;SQL;Databricks;Neo4j;LLMs;Power BI;Azure,,2+,Bachelor's/Master's quantitative,,https://www.karriere.at/jobs/7821053,,karriere.at,2026-06-27,2026-06-27
4e6bf416cc8a,Digital Solution Engineer Schwerpunkt AI,AI Engineer,Mid,"Professional experience, no specific years.",VERBUND,"Vienna, Austria",Hybrid,4738,,EUR,month,Machine Learning;LLM Hosting;MLOps;Kubernetes;GPU Computing;RAG;Vector Databases,,,Master's CS/Math,"German, English (fluent)",https://www.karriere.at/jobs/7826246,,karriere.at,2026-06-27,2026-06-27
9ac06670fbb4,Data Engineer Schwerpunkt Data Analytics & Data Science,Data Engineer,Mid,Min 1 year; no junior/senior marker.,Fronius,"Thalheim bei Wels, Austria",Hybrid,3888,4993,EUR,month,Docker;Kubernetes;Python;SQL;CI/CD,Qlik;Workflow Automation,1+,Degree DS/CS/SE,English (fluent),https://www.karriere.at/jobs/7829819,,karriere.at,2026-06-27,2026-06-27
f9349ddec65d,Senior Machine Learning Engineer II,ML Engineer,Senior,"Senior title, 7+ years.",SumUp,"Berlin, Germany",Hybrid,,,,,Python;Machine Learning;LLM APIs;GenAI;AWS;GCP;Azure;MLflow;Kubeflow;Airflow;Kubernetes;Docker;CI/CD,,7+,,English,https://www.arbeitnow.com/jobs/companies/sumup/senior-machine-learning-engineer-ii-berlin-1051,2026-06-22,Arbeitnow API,2026-06-27,2026-06-27
29256c68bde9,Machine Learning Engineer - Foundation Models,ML Engineer,Senior,Several years CV experience.,WeSort.AI GmbH,"Würzburg, Germany",Onsite,,,,,PyTorch;FSDP;Computer Vision;Vision Transformers;Self-Supervised Learning;ONNX;TensorRT;Weights & Biases;DVC,Model Distillation;Edge Deployment,,,"German (fluent), English",https://www.arbeitnow.com/jobs/companies/wesortai-gmbh/machine-learning-engineer-foundation-models-wurzburg-413681,2026-06-22,Arbeitnow API,2026-06-27,2026-06-27
d90d2dbe5f15,Lead AI Engineer / Head of AI (m/w/d),AI Engineer,Lead/Principal,Lead title + leadership.,Dvision,"Berlin, Germany",Hybrid,,,,,Python;LLMs;Prompt Engineering;Agentic AI;n8n;Make;OpenAI;Claude;Gemini;Data Pipelines,RAG;Vector Databases;Fine-Tuning;AWS,,,"German, English",https://www.arbeitnow.com/jobs/companies/dvision/lead-ai-engineer-head-of-ai-berlin-320509,2026-06-23,Arbeitnow API,2026-06-27,2026-06-27
c25240755d2a,Senior AI Researcher - Reinforcement Learning (f/m/d),AI Researcher,Senior,Senior title.,Aleph Alpha,"Heidelberg, Germany",Hybrid,,,,,Reinforcement Learning;Multi-Node LLM Training;Python;torch.distributed;Experimental Design,PhD;Publications,,PhD preferred,English,https://jobs.ashbyhq.com/AlephAlpha/ed326a0a-1cab-425a-b9c1-ae617d6d1cce,,Aleph Alpha,2026-06-27,2026-06-27
616c91e71a17,Senior AI R&D Engineer - Pre-training Data (f/m/d),ML Engineer,Senior,Senior title.,Aleph Alpha,"Heidelberg, Germany",Hybrid,,,,,Python;Data Engineering;ML Infrastructure;Data Pipelines;Deduplication,Rust;Kubernetes;PhD,,,English,https://jobs.ashbyhq.com/AlephAlpha/af5ac8a9-31a7-4017-9cd9-0a8b360ad937,,Aleph Alpha,2026-06-27,2026-06-27
f20e189a8930,Senior AI R&D Engineer - Model Evaluation (f/m/d),ML Engineer,Senior,Senior title.,Aleph Alpha,Heidelberg/Berlin,Hybrid,,,,,Python;Docker;Kubernetes;Infrastructure-as-Code;LLM Training,Rust;C++;LLM Evaluation,,CS/Engineering degree,English,https://jobs.ashbyhq.com/AlephAlpha/1963147c-dc27-416e-b432-065295733bef,,Aleph Alpha,2026-06-27,2026-06-27
0ee2a8701dac,AI Research Engineer - ML Engineering,ML Engineer,Mid,MSc/PhD with ML focus.,Helsing,Munich/Berlin,Onsite,,,,,Python;PyTorch;JAX;TensorFlow;Distributed Training;Production ML,GPU Clusters;NCCL;Slurm;Kubernetes;Ray,,MSc or PhD CS/STEM,English,https://helsing.ai/jobs/4778869101,2026-02-10,Helsing,2026-06-27,2026-06-27
7e90d7bd5731,AI Research Engineer - Computer Vision,AI Researcher,Mid,"MSc minimum, PhD preferred.",Helsing,Munich/Berlin,Onsite,,,,,Python;Production AI;Deep Learning;Computer Vision,PhD;Publications;Object Detection;3D Vision;Edge AI;Rust,,"MSc min, PhD preferred",English,https://helsing.ai/jobs/4334842101,,Helsing,2026-06-27,2026-06-27
043b32893715,Member of Technical Staff - Pretraining,ML Engineer,Senior,Production foundation-model pretraining.,Black Forest Labs,"Freiburg, Germany",Hybrid,130000,340000,EUR,year,Pretraining Foundation Models;Distributed Training;PyTorch;Architecture Design,Publications,,,English,https://job-boards.greenhouse.io/blackforestlabs/jobs/5193508008,2026-04-20,Black Forest Labs,2026-06-27,2026-06-27
01d4e9ba43d7,Member of Technical Staff - Large Scale Data Infrastructure,Data Engineer,Mid,Petabyte-scale pipelines.,Black Forest Labs,"Freiburg, Germany",Hybrid,100000,230000,EUR,year,Data Pipelines;PyTorch DataLoader;Distributed Systems;ffmpeg,,,,English,https://job-boards.greenhouse.io/blackforestlabs/jobs/5019171008,2025-12-04,Black Forest Labs,2026-06-27,2026-06-27
cd900178e518,"Research Scientist, Gemini Safety",AI Researcher,Senior,"DeepMind research scientist, ML research depth.",Google DeepMind,"Zürich, Switzerland",Hybrid,,,,,Machine Learning;Deep Learning Research,,,,English,https://job-boards.greenhouse.io/deepmind/jobs/6476412,,Google DeepMind,2026-06-27,2026-06-27
043746da9383,Industriepraktikum - Datenanalyse Produktmessdaten,Data Scientist,Intern,Industrial internship for enrolled students.,Infineon Technologies Austria,"Villach, Austria",Onsite,,,,,MATLAB;Python;Statistical Analysis;Data Analysis,Semiconductor Domain,0,Ongoing Bachelor's/Master's Physics/CS/Math/DS,"English (good), German a plus",https://www.karriere.at/jobs/7784849,,karriere.at,2026-06-27,2026-06-27
632a68d6d137,"Student Job - Data Engineering, 25h/week",Data Engineer,Intern,"Working-student role, current enrollment.",Vienna Insurance Group,"Vienna, Austria",Hybrid,2074,,EUR,month,R;Python;Power BI;VBA;Bash,SAP;Oracle;MS SQL;Data Warehousing,0,Ongoing university studies DS/finance/math,"English (very good), German preferred",https://www.karriere.at/jobs/7829159,,karriere.at,2026-06-27,2026-06-27
69290bad9c7b,Werkstudent KI & Digitalisierung (m/w/x),AI Engineer,Intern,"Werkstudent role, current enrollment.",Scheuch Group,"Aurolzmuenster, Austria",Onsite,,,,,AI/Automation;Technical Foundation,APIs;Scripting;Low-Code,0,Ongoing technical studies,German (good),https://www.karriere.at/jobs/7809401,,karriere.at,2026-06-27,2026-06-27
75e3db6d96f9,Data Science Trainee (Bertelsmann Future Leaders),Data Scientist,Junior,18-month graduate trainee program.,Bertelsmann,Germany,Onsite,65000,70000,EUR,year,Machine Learning;Python;SQL;Databases;Generative AI;GitHub,R;Scala;Spark,0,M.Sc./Ph.D. DS/CS/AI/Stats,English (fluent),https://createyourowncareer.de/absolventen/bertelsmann-future-leaders/data-track,,web search,2026-06-27,2026-06-27
8ac9031f6e79,Trainee Cloud & Data - AI & Data (m/w/d),AI Engineer,Junior,Graduate trainee rotational program.,Deloitte Deutschland,Germany,Onsite,,,,,Python;SQL;Java;Scala;Agile,Spark;Databricks;GenAI;Cloud,0,Bachelor's/Master's CS/Engineering,"German (C1), English",https://job.deloitte.com/trainee-ai-and-data-_ljp3,,web search,2026-06-27,2026-06-27
b52c0dcc16a5,Machine Learning Engineer,ML Engineer,Mid,No explicit junior/senior signal; role involves designing and deploying scalable ML systems and agentic pipelines indicating IC-level ownership at mid seniority.,Proton,"Geneva, Switzerland",Onsite,,,,,Python;Pandas;NumPy;MLOps;Airflow;Kafka;Redis;Elasticsearch,,,,,https://www.datacareer.ch/job/13329/machine-learning-engineer/,2026-05-13,datacareer.ch,2026-06-23,2026-06-23
3f9911168603,"Machine Learning Engineer (Applied ML, B2B SaaS)",ML Engineer,Mid,No junior/senior qualifier; building and owning ML models on a SaaS platform implies IC mid-level scope.,Anny,"Zurich, Switzerland",Onsite,,,,,Python;machine learning,,,,,https://www.datacareer.ch/job/13515/machine-learning-engineer-applied-ml-b2b-saas/,2026-06-15,datacareer.ch,2026-06-23,2026-06-23
6a1574b34aa2,Research Scientist (Group Leader) in Foundational Machine Learning F/M,AI Researcher,Lead/Principal,"Role is explicitly an early career independent group leader, requiring creation and supervision of a research group with doctoral/postdoctoral members.",Idiap Research Institute,"Martigny, Switzerland",Onsite,,,,,machine learning;research,,,PhD in Machine Learning or related field,,https://www.datacareer.ch/job/13044/research-scientist-group-leader-in-foundational-machine-learning-f-m/,2026-06-23,datacareer.ch,2026-06-23,2026-06-23
f9100a08776d,Internship in Agentic AI (f/m/d),AI Engineer,Intern,Title explicitly says Internship; requires enrollment in a CS/Engineering program at ETH.,Pilatus Aircraft,"Alpnach, Switzerland",Hybrid,,,,,Python;LLMs;machine learning,,,Enrolled in Computer Science or Engineering at ETH Zurich,,https://www.datacareer.ch/job/12872/internship-in-agentic-ai-f-m-d/,2026-06-23,datacareer.ch,2026-06-23,2026-06-23
57294d9d01c2,Internship in Security Software Engineering and Machine Learning,ML Engineer,Intern,Explicitly a temporary internship role at 60-100% for 6-12 months starting August 2026.,Ergon Informatik,"Zurich, Switzerland",Hybrid,,,,,machine learning;Kubernetes,,,,,https://www.datacareer.ch/job/13498/internship-in-security-software-engineering-and-machine-learning/,2026-06-13,datacareer.ch,2026-06-23,2026-06-23
4b30119ac561,Senior Data Scientist,Data Scientist,Senior,Title explicitly says Senior; role involves autonomous design and maintenance of forecasting models requiring deep expertise.,Vorsee,"Geneva, Switzerland",Hybrid,,,,,Python;SQL;ARIMA;Prophet;Random Forest;XGBoost;LightGBM;Gradient Boosting,,,,,https://www.datacareer.ch/job/13514/senior-data-scientist/,2026-06-15,datacareer.ch,2026-06-23,2026-06-23
b83448e1e1c8,Data Scientist,Data Scientist,Mid,No junior/senior qualifier in title; designing and deploying ML models for edge AI production systems implies mid-level IC scope.,Algorized,"Etoy, Switzerland",Onsite,,,,,Python;machine learning,,,,,https://www.datacareer.ch/job/12846/data-scientist/,2026-02-17,datacareer.ch,2026-06-23,2026-06-23
d8c7615210d6,"Summer Internship 2026 - Data Scientist, People Data 100% (f/m/d)",Data Scientist,Intern,Explicitly a 10-week summer internship program for students.,Julius Baer,"Zurich, Switzerland",Onsite,,,,,,,,Student,,https://www.datacareer.ch/job/12991/summer-internship-2026-data-scientist-people-data-100-f-m-d/,2026-06-23,datacareer.ch,2026-06-23,2026-06-23
c1f3146d7f92,Senior Data Scientist (Marketing Science),Data Scientist,Senior,Title explicitly says Senior; role requires autonomous design of MMM/MTA econometric models with proven track record.,On AG,"Zurich, Switzerland",Hybrid,,,,,Python;R;SQL;causal inference;Media Mix Modeling;Multi-Touch Attribution,,,,,https://www.datacareer.ch/job/12791/senior-data-scientist-marketing-science/,2026-06-23,datacareer.ch,2026-06-23,2026-06-23
1f97c8d66395,Fullstack AI Engineer (m/w/d),AI Engineer,Mid,"No explicit seniority qualifier; role requires solid Python experience and practical GenAI/LLM project experience, indicating mid-level scope.",AI-First Company,"Appenzell Innerrhoden, Switzerland",Onsite,,,,,Python;LLMs;RAG;Vector Search;REST APIs;Git,GCP;Vertex AI;Vue.js;React,,,"German C1, English B1/B2",https://www.datacareer.ch/job/13521/fullstack-ai-engineer-m-w-d/,2026-06-16,datacareer.ch,2026-06-23,2026-06-23
53465d745844,Associate AI Engineer (6-month contract),AI Engineer,Junior,Title says Associate which signals entry/junior level; 6-month contract working alongside senior engineers.,Board International,"Chiasso, Switzerland",Onsite,,,,,LLMs;RAG;vector databases,Azure AI Services,,,,https://www.datacareer.ch/job/13403/associate-ai-engineer-6-month-contract/,2026-06-23,datacareer.ch,2026-06-23,2026-06-23
d90970fb3366,AI Engineer,AI Engineer,Senior,Requires 5+ years software engineering and 2+ years delivering ML/AI to production; involves architecture and governance in enterprise environment.,Partners Group,"Baar, Switzerland",Hybrid,,,,,Python;LLMs;RAG;CI/CD,,5,"Bachelor's or Master's in Data Science, Computer Science, AI/ML, Software Engineering, Quantitative Finance or related",,https://www.datacareer.ch/job/13535/ai-engineer/,2026-06-17,datacareer.ch,2026-06-23,2026-06-23
90585e498977,AI Engineer,AI Engineer,Senior,Requires advanced degree and extensive ML/AI framework knowledge; responsible for designing bank-wide AI/ML platform architecture.,EFG International,"Geneva, Switzerland",Hybrid,,,,,Python;PyTorch;TensorFlow;Hugging Face;LangChain;LLMs;RAG;vector databases;FAISS;Pinecone;Weaviate;embeddings,,,"Advanced degree in Computer Science, Data Science, Mathematics, Statistics, Physics or related",,https://www.datacareer.ch/job/12823/ai-engineer/,2026-02-12,datacareer.ch,2026-06-23,2026-06-23
2dae445f973a,AI Engineer,AI Engineer,Mid,No explicit senior/junior title; end-to-end design and deployment of AI initiatives implies mid-level IC scope.,Frontiers Media,"Lausanne, Switzerland",Hybrid,,,,,Python;LLMs,,,,,https://www.datacareer.ch/job/12821/ai-engineer/,2026-02-10,datacareer.ch,2026-06-23,2026-06-23
66c5c5ee6087,"Research Scientist, Frontier AI, DeepMind",AI Researcher,Lead/Principal,Requires PhD plus 15 years experience leading a research agenda; defines and leads ambitious research projects at principal/staff level.,Google DeepMind,"Zurich, Switzerland",Hybrid,,,,,machine learning;deep learning;multimodal models,,15,"PhD in Machine Learning, Computer Science, Statistics or related field",,https://www.datacareer.ch/job/13551/research-scientist-frontier-ai-deepmind/,2026-06-18,datacareer.ch,2026-06-23,2026-06-23
e92847b1ad0d,AI Research Scientist,AI Researcher,Senior,Requires PhD or 5+ years NLP/ML/AI research experience or Kaggle Master level; designing and training advanced AI systems.,Giotto.ai,"Lausanne, Switzerland",Remote,,,,,deep learning;NLP;machine learning;Python,,5,"PhD in mathematics, physics, computer science, or computational sciences, or equivalent experience",,https://www.datacareer.ch/job/13442/ai-research-scientist/,2026-06-23,datacareer.ch,2026-06-23,2026-06-23
65c6c3865328,"AIML - Applied ML Research Scientist, Accessibility",AI Researcher,Senior,Requires experienced researcher with publication record commensurate with seniority and proven track record of shipping research to products.,Apple,"Zurich, Switzerland",Hybrid,,,,,machine learning;human-computer interaction,,,"PhD in Machine Learning, Computer Science or related field preferred",,https://www.datacareer.ch/job/13244/aiml-applied-ml-research-scientist-accessibility/,2026-04-23,datacareer.ch,2026-06-23,2026-06-23
f33afeff55b0,Data Engineer,Data Engineer,Junior,"Posting explicitly mentions junior profile as one of the target levels, with initial practical experience (e.g. internship/working student) sufficient.",SII Switzerland,"Zurich, Switzerland",Hybrid,,,,,PySpark;SQL;Python,,,,,https://www.datacareer.ch/job/13557/data-engineer/,2026-06-18,datacareer.ch,2026-06-23,2026-06-23
c458c617bb6a,Data Engineer,Data Engineer,Mid,"Ownership of entire data platform at a startup; no junior qualifier, ownership scope implies mid-level.",Liom,"Pfaffikon, Switzerland",Onsite,,,,,Python;Google Cloud,,,,,https://www.datacareer.ch/job/13366/data-engineer/,2026-06-01,datacareer.ch,2026-06-23,2026-06-23
c4d03bc6fbd3,Data Engineering Consultant (w/m/x),Data Engineer,Mid,Consultant-level role requiring experience in data engineering across industry verticals; no junior designation.,Avanade,"Zurich, Switzerland",Hybrid,,,,,SQL;Python;Azure,,,,,https://www.datacareer.ch/job/13534/data-engineering-consultant-w-m-x/,2026-06-23,datacareer.ch,2026-06-23,2026-06-23
cd415c1eeefc,Data Engineer,Data Engineer,Mid,"Building core ML and deployment infrastructure for clinical diagnostics ML systems; no junior designation, requires technical ownership.",InVivo AI,"Basel, Switzerland",Onsite,,,,,Python;machine learning,,,,,https://www.datacareer.ch/job/13532/data-engineer/,2026-06-17,datacareer.ch,2026-06-23,2026-06-23
843cace0c30d,Senior Machine Learning Engineer - NLP (f/m/d),ML Engineer,Senior,Title says Senior and requires 4+ years industry NLP/ML experience plus MSc/PhD.,XUND Solutions GmbH,"Vienna, Austria",Hybrid,,,,,Python;NLP;LLMs;RAG;PyTorch;information retrieval;language modeling,domain-specific LLMs;medical NLP;healthcare data,4,"MSc or PhD in Computer Science, Mathematics or related field",English,https://www.karriere.at/jobs/10005859,2026-06-23,karriere.at,2026-06-23,2026-06-23
a06a81c17ad7,Machine Learning Engineer (gn*),ML Engineer,Mid,Requires several years of professional experience in ML/software development with full IC scope; no leadership requirement.,TUV AUSTRIA,"Vienna, Austria",Hybrid,60000,,EUR,year,Python;Pandas;NumPy;PyTorch;FastAPI;Docker;Azure;SQL;MLOps;classical machine learning;deep learning;generative AI,NoSQL;model monitoring;security,,Completed education in AI/ML/Data Science or related field,German,https://www.karriere.at/jobs/7786907,2026-06-23,karriere.at,2026-06-23,2026-06-23
95731fa621cb,AI-Native Software Engineer (all genders),AI Engineer,Mid,"Experienced software engineer role with AI tooling focus; no leadership title, IC scope building internal platforms.",AITHYRA GmbH,"Vienna, Austria",Hybrid,3500,,EUR,month,Python;software engineering;AI agent orchestration;CI/CD,Claude Code;OpenAI Codex;agentic coding tools,,,English,https://www.karriere.at/jobs/7791104,2026-05-18,karriere.at,2026-06-23,2026-06-23
02ba2f001962,Digital Solution Engineer Schwerpunkt AI (w/m/d),AI Engineer,Mid,IC engineering role building enterprise AI platform and LLM use cases; no leadership scope indicated.,VERBUND AG,"Vienna, Austria",Hybrid,4738.62,,EUR,month,Machine Learning;LLMs;MLOps;Kubernetes;RAG;GPU computing;vector databases;AI frameworks;software development,LLM hosting,,,German,https://www.karriere.at/jobs/7826246,2026-06-23,karriere.at,2026-06-23,2026-06-23
0a501cc95a20,AI Expert (w/m/d),AI Engineer,Mid,"Titled Expert, part of 10-person project team developing AI applications end-to-end; IC scope, no leadership signal.",OAMTC,"Vienna, Austria",Hybrid,58000,,EUR,year,Python;AI application development,,,,German,https://www.karriere.at/jobs/7829015,2026-06-23,karriere.at,2026-06-23,2026-06-23
ffea3c84a9f0,Data Engineer (w/m/d),Data Engineer,Mid,IC-level ETL/data pipeline role with no leadership requirement; salary level and scope suggest mid-level.,WienIT GmbH,"Vienna, Austria",Hybrid,3950,,EUR,month,SQL;ETL;SAP BW/4HANA;DevOps;data pipelines,SAP Calculation Views,,Completed technical or economic education,German,https://www.karriere.at/jobs/7754399,2026-06-23,karriere.at,2026-06-23,2026-06-23
709cc1a65ac3,Data Engineer Expert (w/m/d),Data Engineer,Mid,"Several years practical experience required with SQL, dbt, Power BI, and Azure data stack; IC scope at a bank.",VOLKSBANK WIEN AG,"Vienna, Austria",Hybrid,,,,,SQL;dbt;Power BI;Azure;Azure Data Factory;Spark;data modeling,MS-SQL;Azure Synapse;MS Fabric;Exasol;DAX,,"HTL or university degree in Computer Science, Data Engineering, Data Science or comparable",German,https://www.karriere.at/jobs/7728902,2026-01-23,karriere.at,2026-06-23,2026-06-23
d690acfae897,BI Analyst/Data Scientist (m/w/d),Data Scientist,Mid,IC analytics/data science role at a FinTech driving product and marketing analytics; no leadership requirement.,wikifolio Financial Technologies AG,"Vienna, Austria",Hybrid,3954,,EUR,month,Python;SQL;data analysis;KPI monitoring;data visualization,,,,German,https://www.karriere.at/jobs/10014342,2026-06-23,karriere.at,2026-06-23,2026-06-23
95917e481594,Data Scientist - Energy Systems and Grid Modeling (w/m/d),Data Scientist,Mid,"Requires 2+ years experience (Bachelor's), IC scope on grid simulations and Python tooling.",APG - Austrian Power Grid AG,"Vienna, Austria",Hybrid,4738.62,,EUR,month,Python;power grid simulation;quantitative analysis;load flow calculations,PySpark;SQL,2,"Bachelor's or Master's in Computer Science, Mathematics, Electrical Engineering or related",German,https://www.karriere.at/jobs/7780274,2026-04-01,karriere.at,2026-06-23,2026-06-23
ac99fed1f06d,Data Scientist/Engineer (w/m/d) - Fixed Term,Data Engineer,Senior,Requires 4+ years with Master's degree or 6+ years with Bachelor's in cloud data engineering; fixed-term senior IC role.,APG - Austrian Power Grid AG,"Vienna, Austria",Hybrid,4309.51,,EUR,month,Python;PySpark;SQL;ETL;Databricks;Streamlit;Power BI,Shiny;Databricks Dashboards,4,"Master's preferred, Bachelor's accepted with more experience; in Cloud Data Engineering or related",German,https://www.karriere.at/jobs/7723730,2026-02-01,karriere.at,2026-06-23,2026-06-23
7e732ac04c28,Data and Machine Learning Scientist (w/m/d),ML Engineer,Mid,Requires several years experience in commercial AI/ML projects; IC role designing algorithms for life science imaging.,Tecan Austria GmbH,"Grodig, Austria",Hybrid,4341.86,,EUR,month,Python;scikit-learn;NumPy;OpenCV;TensorFlow;PyTorch;Linux;MLOps,C#;OOP,,"Bachelor's/Master's or PhD in Computer Science, Data Science or Software Engineering",English,https://www.karriere.at/jobs/7742879,2026-06-23,karriere.at,2026-06-23,2026-06-23
2522fa27df82,Data Scientist/AI Engineer,AI Engineer,Mid,IC backend engineering role turning AI prototypes into production systems; no leadership scope mentioned.,BAWAG Group,"Vienna, Austria",Hybrid,,,,,Python;FastAPI;RAG;GraphRAG;Azure;Snowflake;Airflow;Kubernetes;Neo4j;React;Streamlit;GitHub;Jenkins,NetworkX;Azure OpenAI,,,English,https://www.karriere.at/jobs/7818416,2026-06-23,karriere.at,2026-06-23,2026-06-23
f4864d24abbd,Senior Data Engineer (Databricks/Snowflake) (m/w/d),Data Engineer,Senior,Title includes Senior and salary floor of EUR 67000/yr indicates experienced hire; architecture-level data pipeline scope.,Capgemini,"Vienna, Austria",Hybrid,67000,,EUR,year,Databricks;Snowflake;Azure;SQL;data pipelines;data modeling;ETL,,,,German,https://www.karriere.at/jobs/7743941,2026-04-01,karriere.at,2026-06-23,2026-06-23
13f15f8f0235,Junior Data Scientist (w/m/d),Data Scientist,Junior,Title explicitly says Junior; minimum salary of EUR 2700/month and degree-or-equivalent entry requirement.,Invenium Data Insights GmbH,"Graz, Austria",Hybrid,2700,,EUR,month,Python;machine learning;Spark;Flink;statistics;regression;classification;clustering,Java;Kotlin;Scala,0,"Degree in Mathematics, Computer Science, Software Development or equivalent experience",German,https://www.karriere.at/jobs/data-scientist/graz,2026-06-23,karriere.at,2026-06-23,2026-06-23
a2e5a5c3867f,Software Engineer - Data and Algorithm Development (w/m/d),Data Engineer,Mid,IC R&D engineering role building data pipelines and algorithms; salary range EUR 4500-5200/month indicates mid-level.,KERN engineering careers GmbH,"Graz, Austria",Hybrid,4500,5200,EUR,month,Python;Spark;ETL;data pipelines;spatio-temporal data;Kotlin,Flink;JVM languages,,,German,https://www.karriere.at/jobs/7775465,2026-06-23,karriere.at,2026-06-23,2026-06-23
d47a164997f9,Data Scientist (m/w/d),Data Scientist,Mid,IC data science role in industrial/steel manufacturing context; collective agreement salary and standard IC scope.,voestalpine AG,"Leoben, Austria",Hybrid,4358.77,,EUR,month,Python;Pandas;scikit-learn;PyTorch;TensorFlow;Docker;Azure;SQL;statistical analysis,Power BI;Azure AI Services;Angular,,,German,https://www.karriere.at/jobs/7586039,2026-03-14,karriere.at,2026-06-23,2026-06-23
e6e54bbaab8e,Data Scientist for Aerospace Industry (m/w/d),Data Scientist,Mid,IC data science and engineering role in aerospace supply chain; advanced studies beneficial but no senior leadership.,voestalpine AG,"Kapfenberg, Austria",Hybrid,4445.95,,EUR,month,Python;SQL;Airflow;data pipelines;statistical analysis,Angular;web applications,,Completed technical or economic education; advanced studies advantageous,English,https://www.karriere.at/jobs/7768040,2026-06-23,karriere.at,2026-06-23,2026-06-23
7fa0d4259067,Data Engineer (m/w/d),Data Engineer,Junior,Salary starting at EUR 2600/month is entry-level for Vienna; no seniority or years-of-experience requirement stated.,voestalpine AG,"Vienna, Austria",Hybrid,2600,,EUR,month,SQL;data pipelines;ETL,Airflow,,,German,https://www.karriere.at/jobs/7605735,2026-06-23,karriere.at,2026-06-23,2026-06-23
54f73314a8d2,Data Scientist (w/m/d),Data Scientist,Senior,Salary of EUR 65000+/year for a banking DS role in Vienna strongly indicates Senior level.,Kommunalkredit Austria AG,"Vienna, Austria",Hybrid,65000,,EUR,year,Python;statistics;data modeling;SQL,,,,German,https://www.karriere.at/jobs/data-scientist/wien,2026-04-06,karriere.at,2026-06-23,2026-06-23
