job_id,job_title,normalized_role,seniority,seniority_basis,company,location,work_type,salary_min,salary_max,salary_currency,salary_period,required_skills,nice_to_have_skills,years_experience,education_required,language_requirements,posting_url,posting_date,source,first_seen_date,last_seen_date
2c4412b2ac73,Data Engineer,Data Engineer,Junior,Targets junior (internship/student) to 3 years.,Sii Group,"Zurich, Switzerland",Onsite,,,,,Python;PySpark;SQL;Data Lakehouse;Databases,,0-3,,English; German a plus,https://www.datacareer.ch/job/13557/data-engineer/,2026-06-18,datacareer.ch,2026-06-27,2026-06-27
bfd6c6428e73,Data Engineer - HR Data & Analytics,Data Engineer,Mid,Several years data engineering.,Sika,"Zurich, Switzerland",Hybrid,,,,,Azure;Databricks;Azure Data Factory;SQL;Python;PySpark;dbt;ETL/ELT;Data Governance;Power BI,Data Mesh;People Analytics,,Bachelor's/Master's CS/DS,English,https://www.datacareer.ch/job/13569/data-engineer-hr-data-analytics/,2026-06-20,datacareer.ch,2026-06-27,2026-06-27
0bd3f225ec8c,AI Big Data Engineer,Data Engineer,Mid,Proven Big Data + AI application experience.,EPAM Systems,"Zurich, Switzerland",Hybrid,,,,,Big Data;Apache Kafka;Data Streaming;Dataiku;Generative AI;Python;Data Modeling,,,,,https://www.datacareer.ch/job/13548/ai-big-data-engineer/,2026-06-18,datacareer.ch,2026-06-27,2026-06-27
5642d817c56d,Sr. GenAI & ML Specialist Solutions Architect,ML Engineer,Senior,Senior IC across ML and cloud systems.,AWS,"Zurich, Switzerland",Onsite,,,,,Machine Learning;Generative AI;Cloud Architecture;Data Analytics;AI/ML Systems,AWS Certifications;Pre-Sales,,Bachelor's (MS/PhD preferred),English; German preferred,https://www.datacareer.ch/job/13579/sr-genai-ml-specialist-solutions-architect-aspi-auto-manufacturing/,2026-06-22,datacareer.ch,2026-06-27,2026-06-27
711d3dc08736,Technical Data Science & AI Consultant (Fraud),Data Scientist,Senior,5 years software development.,Bundesrechenzentrum,"Vienna, Austria",Hybrid,66806,,EUR,year,Python;SQL;Machine Learning;Data Preparation;Containers,OpenShift;Kubernetes;Fraud Detection;MLOps,5,Technical degree SE/DS/Math,German (very good),https://www.karriere.at/jobs/7794140,,karriere.at,2026-06-27,2026-06-27
e637230a260f,Senior Data & AI Engineer (w/m/d),Data Engineer,Senior,Senior title.,Tieto Austria,"Vienna, Austria",Hybrid,3954,,EUR,month,Data Platforms;Data Modeling;Azure;Databricks;Azure Data Factory;Microsoft Fabric;Python;SQL,,,,"German, English (very good)",https://www.karriere.at/jobs/7813589,,karriere.at,2026-06-27,2026-06-27
01b0d090801f,Data Engineer (m/f/d),Data Engineer,Mid,No junior/senior marker; experience or education.,ZETA,"Lieboch, Austria",Onsite,3200,,EUR,month,SQL;ETL;Database Development;Data Migration,Microsoft SQL Server;SAP S/4HANA;Python;SSIS,,Technical education or experience,"German, English",https://www.karriere.at/jobs/7830614,,karriere.at,2026-06-27,2026-06-27
8e364c183da7,Data Engineer (m/w/d),Data Engineer,Mid,"Professional experience, no junior/senior marker.",KNAPP,"Hart bei Graz, Austria",Onsite,3415,,EUR,month,Python;ETL/ELT;Data Modeling;SQL;Linux;REST APIs,dbt;Cloud;Containers;RAG,,Technical training or CS/DS degree,"German, English (fluent)",https://www.karriere.at/jobs/7823240,,karriere.at,2026-06-27,2026-06-27
6301bc8fec98,AI & Automation Engineer in Credit Risk,AI Engineer,Mid,2+ years as data scientist/engineer.,Erste Bank,"Vienna, Austria",Hybrid,46276,,EUR,year,Python;Spark;Cypher;SQL;Databricks;Neo4j;LLMs;Power BI;Azure,,2+,Bachelor's/Master's quantitative,,https://www.karriere.at/jobs/7821053,,karriere.at,2026-06-27,2026-06-27
4e6bf416cc8a,Digital Solution Engineer Schwerpunkt AI,AI Engineer,Mid,"Professional experience, no specific years.",VERBUND,"Vienna, Austria",Hybrid,4738,,EUR,month,Machine Learning;LLM Hosting;MLOps;Kubernetes;GPU Computing;RAG;Vector Databases,,,Master's CS/Math,"German, English (fluent)",https://www.karriere.at/jobs/7826246,,karriere.at,2026-06-27,2026-06-27
9ac06670fbb4,Data Engineer Schwerpunkt Data Analytics & Data Science,Data Engineer,Mid,Min 1 year; no junior/senior marker.,Fronius,"Thalheim bei Wels, Austria",Hybrid,3888,4993,EUR,month,Docker;Kubernetes;Python;SQL;CI/CD,Qlik;Workflow Automation,1+,Degree DS/CS/SE,English (fluent),https://www.karriere.at/jobs/7829819,,karriere.at,2026-06-27,2026-06-27
f9349ddec65d,Senior Machine Learning Engineer II,ML Engineer,Senior,"Senior title, 7+ years.",SumUp,"Berlin, Germany",Hybrid,,,,,Python;Machine Learning;LLM APIs;GenAI;AWS;GCP;Azure;MLflow;Kubeflow;Airflow;Kubernetes;Docker;CI/CD,,7+,,English,https://www.arbeitnow.com/jobs/companies/sumup/senior-machine-learning-engineer-ii-berlin-1051,2026-06-22,Arbeitnow API,2026-06-27,2026-06-27
29256c68bde9,Machine Learning Engineer - Foundation Models,ML Engineer,Senior,Several years CV experience.,WeSort.AI GmbH,"Würzburg, Germany",Onsite,,,,,PyTorch;FSDP;Computer Vision;Vision Transformers;Self-Supervised Learning;ONNX;TensorRT;Weights & Biases;DVC,Model Distillation;Edge Deployment,,,"German (fluent), English",https://www.arbeitnow.com/jobs/companies/wesortai-gmbh/machine-learning-engineer-foundation-models-wurzburg-413681,2026-06-22,Arbeitnow API,2026-06-27,2026-06-27
d90d2dbe5f15,Lead AI Engineer / Head of AI (m/w/d),AI Engineer,Lead/Principal,Lead title + leadership.,Dvision,"Berlin, Germany",Hybrid,,,,,Python;LLMs;Prompt Engineering;Agentic AI;n8n;Make;OpenAI;Claude;Gemini;Data Pipelines,RAG;Vector Databases;Fine-Tuning;AWS,,,"German, English",https://www.arbeitnow.com/jobs/companies/dvision/lead-ai-engineer-head-of-ai-berlin-320509,2026-06-23,Arbeitnow API,2026-06-27,2026-06-27
c25240755d2a,Senior AI Researcher - Reinforcement Learning (f/m/d),AI Researcher,Senior,Senior title.,Aleph Alpha,"Heidelberg, Germany",Hybrid,,,,,Reinforcement Learning;Multi-Node LLM Training;Python;torch.distributed;Experimental Design,PhD;Publications,,PhD preferred,English,https://jobs.ashbyhq.com/AlephAlpha/ed326a0a-1cab-425a-b9c1-ae617d6d1cce,,Aleph Alpha,2026-06-27,2026-06-27
616c91e71a17,Senior AI R&D Engineer - Pre-training Data (f/m/d),ML Engineer,Senior,Senior title.,Aleph Alpha,"Heidelberg, Germany",Hybrid,,,,,Python;Data Engineering;ML Infrastructure;Data Pipelines;Deduplication,Rust;Kubernetes;PhD,,,English,https://jobs.ashbyhq.com/AlephAlpha/af5ac8a9-31a7-4017-9cd9-0a8b360ad937,,Aleph Alpha,2026-06-27,2026-06-27
f20e189a8930,Senior AI R&D Engineer - Model Evaluation (f/m/d),ML Engineer,Senior,Senior title.,Aleph Alpha,Heidelberg/Berlin,Hybrid,,,,,Python;Docker;Kubernetes;Infrastructure-as-Code;LLM Training,Rust;C++;LLM Evaluation,,CS/Engineering degree,English,https://jobs.ashbyhq.com/AlephAlpha/1963147c-dc27-416e-b432-065295733bef,,Aleph Alpha,2026-06-27,2026-06-27
0ee2a8701dac,AI Research Engineer - ML Engineering,ML Engineer,Mid,MSc/PhD with ML focus.,Helsing,Munich/Berlin,Onsite,,,,,Python;PyTorch;JAX;TensorFlow;Distributed Training;Production ML,GPU Clusters;NCCL;Slurm;Kubernetes;Ray,,MSc or PhD CS/STEM,English,https://helsing.ai/jobs/4778869101,2026-02-10,Helsing,2026-06-27,2026-06-27
7e90d7bd5731,AI Research Engineer - Computer Vision,AI Researcher,Mid,"MSc minimum, PhD preferred.",Helsing,Munich/Berlin,Onsite,,,,,Python;Production AI;Deep Learning;Computer Vision,PhD;Publications;Object Detection;3D Vision;Edge AI;Rust,,"MSc min, PhD preferred",English,https://helsing.ai/jobs/4334842101,,Helsing,2026-06-27,2026-06-27
043b32893715,Member of Technical Staff - Pretraining,ML Engineer,Senior,Production foundation-model pretraining.,Black Forest Labs,"Freiburg, Germany",Hybrid,130000,340000,EUR,year,Pretraining Foundation Models;Distributed Training;PyTorch;Architecture Design,Publications,,,English,https://job-boards.greenhouse.io/blackforestlabs/jobs/5193508008,2026-04-20,Black Forest Labs,2026-06-27,2026-06-27
01d4e9ba43d7,Member of Technical Staff - Large Scale Data Infrastructure,Data Engineer,Mid,Petabyte-scale pipelines.,Black Forest Labs,"Freiburg, Germany",Hybrid,100000,230000,EUR,year,Data Pipelines;PyTorch DataLoader;Distributed Systems;ffmpeg,,,,English,https://job-boards.greenhouse.io/blackforestlabs/jobs/5019171008,2025-12-04,Black Forest Labs,2026-06-27,2026-06-27
cd900178e518,"Research Scientist, Gemini Safety",AI Researcher,Senior,"DeepMind research scientist, ML research depth.",Google DeepMind,"Zürich, Switzerland",Hybrid,,,,,Machine Learning;Deep Learning Research,,,,English,https://job-boards.greenhouse.io/deepmind/jobs/6476412,,Google DeepMind,2026-06-27,2026-06-27
043746da9383,Industriepraktikum - Datenanalyse Produktmessdaten,Data Scientist,Intern,Industrial internship for enrolled students.,Infineon Technologies Austria,"Villach, Austria",Onsite,,,,,MATLAB;Python;Statistical Analysis;Data Analysis,Semiconductor Domain,0,Ongoing Bachelor's/Master's Physics/CS/Math/DS,"English (good), German a plus",https://www.karriere.at/jobs/7784849,,karriere.at,2026-06-27,2026-06-27
632a68d6d137,"Student Job - Data Engineering, 25h/week",Data Engineer,Intern,"Working-student role, current enrollment.",Vienna Insurance Group,"Vienna, Austria",Hybrid,2074,,EUR,month,R;Python;Power BI;VBA;Bash,SAP;Oracle;MS SQL;Data Warehousing,0,Ongoing university studies DS/finance/math,"English (very good), German preferred",https://www.karriere.at/jobs/7829159,,karriere.at,2026-06-27,2026-06-27
69290bad9c7b,Werkstudent KI & Digitalisierung (m/w/x),AI Engineer,Intern,"Werkstudent role, current enrollment.",Scheuch Group,"Aurolzmuenster, Austria",Onsite,,,,,AI/Automation;Technical Foundation,APIs;Scripting;Low-Code,0,Ongoing technical studies,German (good),https://www.karriere.at/jobs/7809401,,karriere.at,2026-06-27,2026-06-27
75e3db6d96f9,Data Science Trainee (Bertelsmann Future Leaders),Data Scientist,Junior,18-month graduate trainee program.,Bertelsmann,Germany,Onsite,65000,70000,EUR,year,Machine Learning;Python;SQL;Databases;Generative AI;GitHub,R;Scala;Spark,0,M.Sc./Ph.D. DS/CS/AI/Stats,English (fluent),https://createyourowncareer.de/absolventen/bertelsmann-future-leaders/data-track,,web search,2026-06-27,2026-06-27
8ac9031f6e79,Trainee Cloud & Data - AI & Data (m/w/d),AI Engineer,Junior,Graduate trainee rotational program.,Deloitte Deutschland,Germany,Onsite,,,,,Python;SQL;Java;Scala;Agile,Spark;Databricks;GenAI;Cloud,0,Bachelor's/Master's CS/Engineering,"German (C1), English",https://job.deloitte.com/trainee-ai-and-data-_ljp3,,web search,2026-06-27,2026-06-27
